comuna,num_incendios,area_quemada_ha,region,provincia,temporada,anio,archivo_origen,hoja
Laja,19.0,17.25,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
San Rosendo,32.0,5.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Yumbel,57.0,1505.3,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Cabrero,24.0,7.2,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Tucapel,1.0,0.1,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Quilleco,4.0,90.3,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Santa Barbara,11.0,4.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Quilaco,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Mulchen,35.0,51.45,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Nacimiento,15.0,14.35,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Negrete,14.0,0.5,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Antuco,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Concepcion,227.0,5.49,NAN,Concepcion,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Talcahuano,91.0,6.47,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Penco,84.0,17.41,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Tome,106.0,103.17,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Florida,23.0,5.15,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Hualqui,46.0,30.61,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Santa Juana,6.0,0.04,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lota,49.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Coronel,73.0,2.85,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lebu,84.0,0.44,NAN,Arauco,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Curanilahue,77.0,5.9,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Arauco,29.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Los Alamos,70.0,13.17,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Cañete,32.0,24.85,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Contulmo,28.0,15.12,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Tirua,26.0,1.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Angol,116.0,151.5,IX,Malleco,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Puren,45.0,30.7,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Los Sauces,21.0,62.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Renaico,16.0,609.5,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Collipulli,79.0,251.4,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Ercilla,45.0,0.6,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Traiguen,26.0,65.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lumaco,21.0,111.5,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Victoria,64.0,2.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Curacautin,5.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lonquimay,3.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Temuco,96.0,36.65,NAN,Cautin,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lautaro,4.0,3.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Perquenco,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Galvarino,3.0,6.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Nueva Imperial,3.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Carahue,3.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Saavedra,11.0,4.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Vilcun,7.0,52.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Freire,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Cunco,10.0,2.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Pitrufquen,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Gorbea,9.0,5.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Tolten,6.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Loncoche,24.0,30.2,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Villarrica,4.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Pucon,1.0,0.5,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Melipeuco,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Teodoro Schmidt,4.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Valdivia,95.0,11.3,XIV,Valdivia,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Mariquina,28.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lanco,8.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Los Lagos,7.0,2.75,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Corral,22.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Mafil,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Panguipulli,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Paillaco,6.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
La Union,15.0,1.0,NAN,Ranco,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Futrono,8.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Rio Bueno,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Osorno,6.0,,X,Osorno,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
San Pablo,12.0,40.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Entre Lagos,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Rio Negro,8.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Purranque,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
San Juan De La Costa,66.0,1.0,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Puerto Montt,66.0,,NAN,Llanquihue,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Calbuco,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Maullin,4.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Los Muermos,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Fresia,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Frutillar,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Puerto Varas,34.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Castro,7.0,,NAN,Chiloe,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Ancud,18.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Quemchi,4.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Dalcahue,9.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Chonchi,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Chaiten,7.0,,NAN,Palena,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Palena,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Futaleufu,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Coyhaique,26.0,,XI,Coyhaique,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lago Verde,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Aisen,15.0,,NAN,Aysen,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Cisnes,12.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Chile Chico,5.0,,NAN,General Carrera,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Rio Ibañez,5.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Cochrane,13.0,,NAN,Capitan Prat,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Tortel,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Punta Arenas,12.0,,XII,Magallanes,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Rio Verde,4.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Puerto Natales,11.0,,NAN,Ultima Esperanza,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Torres Del Paine,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Timaukel,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Colina,5.0,,RM,Chacabuco,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Lampa,22.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Til - Til,5.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Puente Alto,46.0,,NAN,Cordillera,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Pirque,16.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
San Jose De Maipo,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
San Bernardo,32.0,,NAN,Maipo,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Buin,12.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Paine,16.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Calera De Tango,2.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Talagante,23.0,,NAN,Talagante,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Peñaflor,17.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
El Monte,7.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Isla De Maipo,12.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Melipilla,58.0,10.0,NAN,Melipilla,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Maria Pinto,16.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
San Pedro,5.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Curacavi,19.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Alhue,33.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Santiago,25.0,,NAN,Santiago,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Conchali,107.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Quilicura,18.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Renca,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Pudahuel,33.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Maipu,4.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
La Florida,6.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Peñalolen,34.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
La Reina,20.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Providencia,1.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Las Condes,59.0,,NAN,Nan,1985-1986,1985,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",1985-1986 
Copiapo,11.0,,III,Copiapo,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Tierra Amarilla,1.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Vallenar,1.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Coquimbo,1.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
La Serena,40.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Ovalle,3.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Illapel,3.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Los Vilos,20.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Mincha,2.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
La Ligua,1.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Llay-Llay,1.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Hijuelas,9.0,,NAN,Quillota,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
La Calera,3.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
La Cruz,2.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Limache,7.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Nogales,4.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Olmue,10.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Quillota,14.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Casablanca,33.0,102.36,NAN,Valparaiso,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Quilpue,117.0,0.64,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Quintero,13.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Valparaiso,514.0,220.32,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Villa Alemana,101.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Viña Del Mar,497.0,63.69,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Algarrobo,23.0,8.81,NAN,San Antonio,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Cartagena,12.0,41.85,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
El Quisco,32.0,70.13,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
El Tabo,23.0,0.58,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
San Antonio,65.0,1.34,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Santo Domingo,20.0,0.84,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Rancagua,18.0,,VI,Cachapoal,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Machali,20.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Graneros,3.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Codegua,4.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Mostazal,11.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Requinoa,4.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Olivar,1.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Rengo,19.0,5.0,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Malloa,11.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
San Vicente Tagua Tagua,12.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
Doñihue,9.0,,NAN,Nan,84-85 oK,84,"10.- Resumen de Ocurrencia y Daño por Comuna, 1985 - 2024_octubre.xlsx",84-85 oK
